ID;name;Age;Gender;Color1;Color2;Size;Breed;Date_found;Adoptable_from;Posted;Coat;Neutered;HouseBroker;likes_people;likes_children;get_along_males;get_along_females;get_along_cats;keep_in;;;;;;;;;;;;;;;;;;;;;;;
1056;Field;8.33;male;apricot;;medium;Chinese Shar-Pei Mix;12/19/2012;12/19/2012;1/20/2013;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
459;Lepke;8.92;female;black;brown;medium;Hound Mix;10/31/2012;1/20/2012;01/02/2013;short;;yes;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
876;Tapasz;12.92;male;black;brown;large;Belgian Sheepdog Mix;01/05/2013;01/05/2013;01/05/2013;long;yes;;;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
53;Cili;8.75;female;black;white;large;Unknown Mix;05/02/2011;01/06/2013;01/06/2013;short;yes;;yes;;yes;;;garden;;;;;;;;;;;;;;;;;;;;;;;
56;Mesi;11.92;male;gray;white;large;Unknown Mix;01/01/2008;01/01/2008;12/17/2013;short;yes;;;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
46;Morzsi;11.25;female;black;white;small;Dachshund Mix;8/23/2012;8/23/2012;12/29/2012;short;yes;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
2;Solange;13.25;female;red;;large;Rhodesian Ridgeback Mix;7/26/2013;7/26/2013;9/14/2013;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;Fürge;9.92;male;black;white;medium;Unknown Mix;04/10/2011;01/02/2013;01/02/2013;short;no;;yes;yes;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
901;Kefe;9.92;male;brown;white;medium;German Pointer;12/16/2012;12/16/2012;01/07/2013;long;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Hédi;6.75;male;gray;;medium;Unknown Mix;3/14/2013;3/14/2013;8/16/2013;medium;yes;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
33;Rozi;7.25;female;tricolor;;large;Unknown Mix;8/23/2013;8/23/2013;8/26/2013;short;yes;;;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
288;Gusto;11.58;female;gray;;medium;Unknown Mix;01/05/2015;01/10/2015;5/15/2015;medium;yes;yes;yes;yes;yes;yes;yes;flat;;;;;;;;;;;;;;;;;;;;;;;
273;Solo;6.17;male;yellow;brown;medium;Unknown Mix;9/24/2015;10/09/2015;10/08/2015;wirehaired;yes;;yes;yes;no;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
39;Roxi;7.92;female;black;brown;large;Rottweiler Mix;08/09/2012;08/09/2012;12/29/2012;short;;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
43;Kajla;6.92;male;apricot;;medium;Unknown Mix;1/14/2013;1/14/2013;1/14/2013;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;Csivi;13.92;female;brown;white;medium;Unknown Mix;8/19/2012;8/19/2012;12/29/2012;long;;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
286;Doc;8.33;male;black;brown;medium;Unknown Mix;12/21/2012;12/21/2012;12/23/2012;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;Maci;7.83;male;brown;;large;Unknown Mix;7/26/2012;7/26/2012;12/29/2012;medium;;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
34;Gazsi;7.08;male;black;;medium;Unknown Mix;01/01/2013;01/01/2013;2/20/2013;medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;Csaba;8.25;female;spotty;;medium;Unknown Mix;01/01/2013;01/01/2013;2/20/2013;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Fürtös;6.83;female;white;;small;Bolognese Mix;6/20/2018;6/20/2018;1/31/2019;long;yes;;;no;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
36;Drive;9.5;female;apricot;;medium;Unknown Mix;7/26/2012;7/26/2012;12/28/2012;medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;Happy;14.92;male;saddle black;;large;Unknown Mix;01/01/2006;01/01/2006;9/24/2013;medium;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
284;Dingo;8.58;male;striped;;medium;Unknown Mix;12/21/2012;12/21/2012;12/23/2012;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;Bella;8.25;female;black;white;medium;Unknown Mix;01/01/2013;01/01/2013;2/20/2013;medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;Sinbad;7.08;male;brown;;small;Unknown Mix;12/19/2012;12/19/2012;12/23/2012;short;;;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;
37;Kuvasz;12.58;female;brown;;medium;Unknown Mix;07/01/2012;07/01/2012;03/01/2013;short;yes;;yes;;yes;no;;garden;;;;;;;;;;;;;;;;;;;;;;;
40;Bátor;8;male;white;;small;Unknown Mix;8/19/2012;8/19/2012;12/29/2012;medium;yes;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
283;Yess;11.17;female;brown;white;medium;Beagle;12/20/2012;12/20/2012;12/23/2012;short;;;;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
280;Rasputyin;13.92;male;sable;;large;German Shepherd Dog;12/19/2012;12/19/2012;12/23/2012;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Csöpi Úr;6.5;male;tricolor;;small;Bernese Mountain Dog, Dachshund Mix;9/15/2013;9/15/2013;10/07/2013;medium;no;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
43;Benõke;6.92;male;apricot;;medium;Unknown Mix;1/14/2013;1/14/2013;1/14/2013;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;"Limuzin  ""Limo""";8.5;female;black;;medium;Unknown Mix;11/03/2012;11/03/2012;12/06/2012;medium;no;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
30;Árpika;9.33;male;spotty;;medium;Staffordshire Terrier Mix;5/30/2013;5/30/2013;5/31/2013;short;no;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
40;Turbó;8;male;white;;small;Unknown Mix;8/19/2012;8/19/2012;12/29/2012;medium;yes;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
37;;12.58;female;brown;;medium;Unknown Mix;07/01/2012;07/01/2012;03/01/2013;short;yes;;yes;;yes;no;;garden;;;;;;;;;;;;;;;;;;;;;;;
46;Maya;11.25;female;black;white;small;Dachshund Mix;8/23/2012;8/23/2012;12/29/2012;short;yes;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
276;Luky;12.08;female;black;tan;large;Rottweiler;11/13/2011;11/13/2011;12/05/2012;short;yes;yes;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
7;Yoko;6.08;male;golden;;medium;Unknown Mix;02/01/2014;02/01/2014;5/21/2014;short;;no;yes;yes;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
269;Bobette;7.92;female;black;;medium;Labrador Retriever Mix;12/11/2012;12/11/2012;12/12/2012;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;Mr. Chilli;8.25;female;black;white;medium;Unknown Mix;01/01/2013;01/01/2013;2/20/2013;medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Reni;6.83;male;tricolor;;small;Dachshund Mix;8/22/2013;01/08/2014;01/09/2014;short;yes;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
39;Bambusz;7.92;female;black;brown;large;Rottweiler Mix;08/09/2012;08/09/2012;12/29/2012;short;;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
24;Barka;7.25;male;brown;;small;Unknown Mix;11/10/2012;11/10/2012;06/03/2013;long;no;;yes;yes;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
31;Szivi;14.92;male;saddle black;;large;Unknown Mix;01/01/2006;01/01/2006;9/24/2013;medium;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
23;Juhar;16.17;male;brown;white;large;Unknown Mix;01/01/2010;01/01/2010;9/23/2013;short;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;Picurka;8;female;black;;medium;Unknown Mix;12/10/2012;12/10/2012;12/12/2012;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;Filipke;7.83;male;brown;;large;Unknown Mix;7/26/2012;7/26/2012;12/29/2012;medium;;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
11;Õszike;5.75;female;black;;small;Dachshund Mix;12/01/2014;02/01/2015;2/24/2015;wirehaired;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
9;River;10.08;male;black;white;large;Staffordshire Terrier Mix;12/01/2009;12/01/2009;9/23/2013;short;;;yes;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
243;Ali;3.75;male;black;;medium;Puli;07/01/2018;09/01/2018;8/22/2018;medium;no;;yes;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
847;Bia;12.5;female;black;white;medium;Unknown Mix;03/05/2010;03/05/2010;11/07/2012;short;yes;;;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
121;Boni;6.67;female;black;brown;medium;Staffordshire Terrier Mix;5/28/2013;5/28/2013;07/10/2013;short;yes;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;
842;Cherry Queen;9.17;male;black;brown;medium;German Shepherd Dog, Transylvanian Hound Mix;8/20/2018;9/20/2018;9/27/2018;short;no;no;yes;yes;yes;yes;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
767;Lola;9.92;female;brown;;small;Unknown Mix;01/05/2012;01/05/2012;11/16/2012;short;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
449;Chivas;8.67;male;red;;large;Unknown Mix;10/22/2012;11/30/2012;11/09/2012;short;;yes;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
252;Carmen;9.25;female;sable;;medium;German Shepherd Dog;11/19/2012;11/19/2012;11/21/2012;short;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;Sátánka;5.83;female;black;brown;medium;Hound Mix;05/01/2014;10/07/2014;10/07/2014;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
765;Kuszkusz;9.17;male;gray;white;medium;Unknown Mix;09/02/2012;09/02/2012;11/16/2012;long;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
829;Dumbó;11.25;male;yellow;;medium;Unknown Mix;9/27/2012;9/27/2012;10/31/2012;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
851;Rézi;3.92;female;black;brown;medium;Dachshund Mix;07/08/2017;08/08/2017;11/29/2018;short;yes;;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
817;Verne;8.33;male;black;tan;medium;Unknown Mix;8/21/2012;8/21/2012;10/31/2012;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
806;Merzse Twist;14.42;male;brown;;large;Unknown Mix;6/20/2014;6/20/2014;07/08/2014;medium;no;;yes;yes;no;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
839;Tarna;9.33;female;black;tan;medium;Unknown Mix;10/29/2012;10/29/2012;11/01/2012;short;yes;;;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
122;Rico;5.92;male;black;white;medium;Siberian Husky;01/01/2017;01/01/2017;1/19/2017;medium;yes;;yes;yes;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
884;Jágó;7.25;male;black;brown;medium;Dachshund Mix;11/06/2012;11/06/2012;11/24/2012;medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
894;Szofi;9.92;female;black;tan;medium;Unknown Mix;11/24/2012;11/24/2012;12/01/2012;medium;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;Scylla;12.92;male;yellow;brown;medium;Unknown Mix;12/03/2010;12/03/2010;05/03/2016;wirehaired;no;;yes;;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
2124;Rambó;3.5;female;brown;;large;Cane Corso Mix;10/07/2019;10/07/2019;11/02/2019;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;Norma;12.92;female;black;;medium;Labrador Retriever Mix;12/03/2010;12/03/2010;05/03/2016;short;yes;;yes;;yes;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
753;Bokros Mini;10.42;female;sable;;medium;Unknown Mix;11/15/2011;11/15/2011;10/28/2012;short;yes;;;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
748;Bounty;9.92;male;black;tan;medium;Unknown Mix;10/22/2011;10/22/2011;10/27/2012;short;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
738;Ringo;9.33;male;saddle black;;medium;Unknown Mix;08/03/2011;08/03/2011;10/27/2012;medium;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
697;Szamos;9.33;male;black;tan;medium;Unknown Mix;9/15/2010;9/15/2010;10/25/2012;short;yes;;yes;;no;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
725;Kökény;9.83;female;black;brown;large;German Shepherd Dog Mix;2/20/2011;2/20/2011;10/27/2012;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
694;Rufus;11.25;male;black;tan;large;Caucasian Ovtcharka Mix;09/02/2010;09/02/2010;10/25/2012;short;yes;;;;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
780;Íjász Krumpli;9.92;female;black;;small;Dachshund Mix;3/15/2012;3/15/2012;10/29/2012;short;yes;;;;;;;flat;;;;;;;;;;;;;;;;;;;;;;;
716;Jaina;10.83;male;apricot;;medium;Afghan Hound;1/29/2017;1/29/2017;1/29/2017;long;yes;;yes;yes;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
746;Tánya;5;male;brown;white;medium;Beagle, Dachshund Mix;11/09/2017;12/09/2017;11/16/2017;short;;;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
727;Korsó Vanília;10.67;female;white;;medium;Unknown Mix;3/25/2011;3/25/2011;10/27/2012;medium;;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
695;Bicske;11.25;female;black;tan;large;Caucasian Ovtcharka Mix;09/02/2010;09/02/2010;10/25/2012;short;yes;;;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
769;Matula Bácsi;17.92;male;black;white;medium;Staffordshire Terrier Mix;01/09/2012;01/09/2012;10/28/2012;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
690;Kapca;14.33;female;black;brown;medium;Unknown Mix;08/03/2010;08/03/2010;10/25/2012;short;yes;;;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
29;Jojo;14.42;male;brown;white;large;Unknown Mix;01/01/2010;01/01/2010;9/24/2013;short;;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
718;Diana;6.67;female;apricot;;medium;Unknown Mix;2/23/2017;9/15/2017;10/08/2017;short;yes;;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
775;Szerenád;2.58;male;red;;medium;Unknown Mix;4/20/2018;05/05/2018;05/05/2018;short;no;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
743;Tinta;10.92;male;tricolor;;medium;Unknown Mix;9/23/2011;9/23/2011;10/27/2012;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
791;Marcell;13.92;male;yellow;;medium;German Shepherd Dog Mix;06/09/2012;06/09/2012;10/31/2012;short;yes;;;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
715;Thrall;11.92;male;yellow;;medium;Unknown Mix;11/14/2010;11/14/2010;10/26/2012;short;yes;;;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
757;Lali;9.92;male;saddle black;;medium;German Shepherd Dog Mix;11/17/2011;11/17/2011;10/28/2012;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
21;Pöttöm Panka;6.58;female;brown;;small;Unknown Mix;6/16/2013;6/16/2013;6/23/2013;short;no;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
24;Frakk;7.25;male;brown;;small;Unknown Mix;11/10/2012;11/10/2012;06/03/2013;long;no;;yes;yes;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
665;Szoknya;4.42;female;black;brown;small;Dachshund Mix;07/06/2017;07/07/2017;07/06/2017;short;yes;;yes;yes;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
649;Lina Panka;13;female;black;;medium;Unknown Mix;03/11/2007;03/11/2007;10/25/2012;short;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
686;Rántás;11.58;female;yellow;;medium;Unknown Mix;5/20/2010;5/20/2010;10/25/2012;short;yes;yes;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
656;Lili;3.75;male;black;;medium;Schnauzer Mix;1/31/2018;1/31/2018;8/24/2018;medium;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
26;Mimó;7.08;female;black;white;medium;Unknown Mix;01/01/2013;01/01/2013;2/20/2013;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;Tigi;10.25;female;striped;;medium;Staffordshire Terrier Mix;9/14/2011;9/14/2011;10/25/2012;short;yes;yes;yes;yes;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
664;Vipi;13.33;female;tricolor;;medium;Whippet Mix;8/31/2009;8/31/2009;10/25/2012;short;;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
650;Sumák;14.92;male;yellow;;medium;Unknown Mix;12/03/2007;12/03/2007;10/25/2012;medium;yes;;yes;;no;yes;no;garden;;;;;;;;;;;;;;;;;;;;;;;
667;Hócipõ;10.92;female;tricolor;;medium;Unknown Mix;10/17/2009;10/17/2009;10/25/2012;short;;;yes;no;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
658;Vác;12.92;female;black;white;large;Caucasian Ovtcharka Mix;11/14/2008;11/14/2008;10/25/2012;long;yes;;no;no;yes;no;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
25;Bebi;7.17;male;black;white;medium;Siberian Husky Mix;9/17/2013;9/17/2013;9/23/2013;short;no;;yes;yes;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
683;Clio;10.08;male;yellow;;medium;Unknown Mix;05/10/2010;05/10/2010;10/25/2012;short;;;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
23;Bell;16.17;male;brown;white;large;Unknown Mix;01/01/2010;01/01/2010;9/23/2013;short;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;Bandi;11.58;male;white;;small;Spitz;04/08/2013;04/08/2013;4/22/2013;long;no;yes;yes;;;;;flat;;;;;;;;;;;;;;;;;;;;;;;
22;Bó;6.08;female;black;;medium;Unknown Mix;12/29/2013;12/29/2013;12/30/2013;short;no;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
678;Radar;8.42;female;black;;large;Labrador Retriever Mix;12/05/2018;12/05/2018;7/27/2019;short;yes;;yes;yes;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
679;Gáli;8.42;male;black;;large;Labrador Retriever Mix;12/05/2018;12/05/2018;7/27/2019;short;yes;;yes;yes;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
687;Gyogyó;10.5;male;yellow;;medium;Spaniel Mix;06/01/2010;06/01/2010;10/25/2012;medium;;;;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
222;Hercegnõ;11.92;female;yellow;brown;medium;Unknown Mix;01/01/2011;01/01/2011;10/13/2012;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;Bertha;4.42;female;spotty;;small;Unknown Mix;03/01/2016;03/01/2016;3/20/2016;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
119;Nana;13.08;male;black;white;medium;Siberian Husky;11/16/2016;11/16/2016;11/18/2016;medium;yes;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
118;Málna;8.17;female;gray;black;medium;Schnauzer Mix;10/14/2012;10/14/2012;10/14/2012;wirehaired;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;Sámán;11.92;male;yellow;brown;large;Labrador Retriever Mix;4/20/2016;4/20/2016;05/03/2016;short;no;;yes;;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
192;Adina;7.5;female;black;brown;medium;Unknown Mix;08/01/2012;08/01/2012;10/05/2012;short;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;Mikulás;17.67;male;brown;white;small;Pekingese Mix;04/09/2015;04/09/2015;04/09/2015;long;no;yes;yes;yes;yes;yes;yes;flat;;;;;;;;;;;;;;;;;;;;;;;
209;Dustin;8.58;male;brown;;medium;Unknown Mix;01/01/2012;01/01/2012;10/05/2012;short;no;;yes;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;
19;Zsebike;6.33;female;black;;medium;Schnauzer Mix;8/15/2015;8/15/2015;9/16/2015;medium;yes;no;yes;;yes;yes;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
185;Vénusz;12.92;female;yellow;brown;medium;Unknown Mix;01/01/2010;01/01/2010;10/05/2012;short;no;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;Carlotta;10.92;male;black;;small;Unknown Mix;2/24/2014;2/24/2014;05/03/2016;short;no;;yes;;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
219;Betyár;10.92;male;black;tan;small;Unknown Mix;06/06/2014;06/06/2014;04/05/2016;wirehaired;no;;yes;;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
220;Butch;13.92;female;brown;;large;German Pointer Mix;01/01/2011;01/01/2011;04/05/2016;wirehaired;yes;;yes;;yes;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
223;Cross;9.25;male;yellow;brown;medium;Unknown Mix;10/17/2012;10/17/2012;10/17/2012;short;;;;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
440;Erna;8.33;female;black;;medium;Unknown Mix;8/19/2012;10/30/2012;10/15/2012;short;;yes;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
200;Ziggy;7.42;male;black;;medium;Unknown Mix;09/01/2012;09/01/2012;10/05/2012;short;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;Dini;5.92;male;brown;;large;Unknown Mix;05/01/2014;05/01/2014;5/30/2014;short;no;yes;yes;yes;yes;yes;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
439;Winnetou;9.17;male;black;;large;Labrador Retriever, Vizsla Mix;9/19/2012;10/30/2012;10/15/2012;short;;yes;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
66;Boszkó;11.08;male;sable;;medium;German Shepherd Dog Mix;9/26/2012;9/26/2012;10/16/2012;medium;no;;yes;yes;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
199;Szonda;5.58;female;brown;;medium;Unknown Mix;11/29/2014;11/29/2014;12/08/2015;short;yes;;yes;;yes;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
125;Rocca;8.25;female;black;;medium;Unknown Mix;01/01/2012;01/01/2012;10/02/2012;short;no;;yes;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
176;Addy;4.83;female;black;;small;Pekingese Mix;02/01/2016;02/01/2016;1/29/2017;short;yes;yes;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
179;Tara;9.25;female;black;;medium;Unknown Mix;01/01/2012;01/01/2012;10/03/2012;short;no;;yes;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;
128;Allie;14.92;female;black;tan;medium;Unknown Mix;01/01/2007;01/01/2007;10/02/2012;medium;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;Cairo;4.92;female;brown;;medium;Terrier Mix;10/05/2015;10/05/2015;11/10/2015;wirehaired;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
184;Alana;5.92;female;black;;medium;Unknown Mix;2/22/2015;2/22/2015;11/21/2015;medium;yes;;yes;;yes;;;garden;;;;;;;;;;;;;;;;;;;;;;;
183;Boss;8.42;male;yellow;;medium;Unknown Mix;07/01/2012;07/01/2012;10/03/2012;short;no;;;yes;;yes;;;;;;;;;;;;;;;;;;;;;;;;;
129;Borzas;11.92;male;tricolor;;medium;Unknown Mix;01/01/2009;01/01/2009;10/02/2012;short;no;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;Vanila;3.08;male;black;white;medium;Border Collie Mix;09/10/2019;09/10/2019;10/28/2019;medium;;yes;yes;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;
159;Miro;12.67;female;white;;large;Dogo Argentino;9/16/2014;9/16/2014;3/31/2015;short;yes;;yes;yes;yes;yes;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
156;Yella;4.92;male;brown;;medium;Terrier Mix;10/05/2015;10/05/2015;11/08/2015;wirehaired;no;;yes;;;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
150;Blacky;8.67;male;white;;large;American Bulldog;09/07/2014;09/07/2014;3/29/2015;short;;;yes;no;no;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
19;Mázli;6.33;female;black;;medium;Schnauzer Mix;8/15/2015;8/15/2015;9/16/2015;medium;yes;no;yes;;yes;yes;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
141;Morzsi;19.42;male;brown;;medium;Unknown Mix;01/01/2011;01/01/2011;10/02/2012;short;no;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;Alexa;13.92;female;gray;black;medium;Unknown Mix;01/01/2011;01/01/2011;10/02/2012;wirehaired;no;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;Holly;4.92;female;black;tan;medium;Terrier Mix;9/23/2015;9/23/2015;11/08/2015;wirehaired;yes;;yes;;yes;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
143;Eva;8.75;female;golden;;medium;Unknown Mix;04/01/2012;04/01/2012;10/02/2012;short;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;Guy;5.25;female;black;;small;Dachshund Mix;01/02/2016;2/15/2016;2/15/2016;short;no;yes;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
